id|date|name|nickname|no_rating|message
91|2019-12-29|32. Assuntina Ristorante|Lunafelice|40|Ottimo menu di pesce, la qualità e perché no anche la quantità ... prezzo nella media per le città, esperienza da ripetere
91|2019-12-23|32. Assuntina Ristorante|Cecilia8998|50|Qualità ottima, varietà di piatti di pesce sia crudo che cotto. Personale disponibile e gentile. Locale elegante e raffinato  Assolutamente da consigliare e da riandare
91|2019-12-22|32. Assuntina Ristorante|Stefy0107|40|Conosciamo il ristorante ed ogni volta siamo certi di mangiare bene. La location è molto classica.All entrata è presente una bella esposizione di pesce fresco. Il personale è gentile. Il rapporto qualità prezzo è giusto. Dagli antipasti ai dolci lo chef presenta sempre piatti gustosissimi, senza indulgere nell impiattamento.Da provare!!
91|2019-12-3|32. Assuntina Ristorante|AmbraF16|40|Ristorante piccolo e accogliente. Buoni antipasti e primi,leggermente salata la tagliata di tonno ma comunque nel complesso gradevole.  Veloce e accorto il servizio
91|2019-11-10|32. Assuntina Ristorante|Massimo M|30|Locale elegante e servizio buono. Antipasto di polpo e patate niente di speciale: buona cottura del polpo ma le patate non erano ben cotte all interno ed il piatto era appena tiepido. Fritto di baccalà con vellutata di ceci: idea buona ma la presenza del cumino stravolge il sapore della vellutata. A mio parere nel menù deve essere indicata la presenza del cumino. I paccheri allo scorfano erano troppo al dente anche se la salsa era molto buona. Le linguine alla Assuntina dovevano essere mantecate un minuto in più e comunque il piatto non era molto ricco di pesce ed il prezzo non è giustificato. Buona la sbriciolata, discreta la torta di ricotta e pere.
91|2020-01-22|33. Pasticceria Linari|Franco P|50|Vado spesso a Testaccio e in questo locale. Eccellenti materie prime, preparazioni professionali e prezzi giusti fanno di questo  antico  bar di quartiere un must. Anche in presenza di tanti clienti, il personale è cortese e veloce. Complimenti !!
91|2020-01-1|33. Pasticceria Linari|viperita|50|Capitati per caso davanti a questa pasticceria siamo entrati per un caffè, ma poi trovandoci di fronte a delle vetrine piene di bellissimi pasticcini , paste e tramezzini , non abbiamo resistito e ci siamo regalati un vassoietto di  mignon .Che dire?deliziosi nell aspetto, ma soprattutto di gusto ottimo.Altrettanto buono il caffè.Da ritornarci senz altro!
91|2019-12-15|33. Pasticceria Linari|Romasparita84|10|Bar poco Accogliente,confusione allo stato Puro e pasticceria inesistente.Diciamo più una Sala Scommesse,che una Pasticceria...!!!
91|2019-11-19|33. Pasticceria Linari|RoScoEleCardo|50|Domenica abbiamo fatto colazione alla pasticceria Linari. Io vengo da Novara e probabilmente ho una visione romantica della cosa, ma vi garantisco che grazie anche ad una piccola pausa della pioggia, abbiamo fatto colazione fuori (e faceva caldo), con caffè spremuta e maritozzo. Tanta roba. E poi un giro per il mercato di Porta Portese. Ma il richiamo è stato ancora più forte, ritornati e pasteggiato ancora a Maritizzo (classico). Viva Roma
91|2019-11-18|33. Pasticceria Linari|760lilly|40|Linari è un istituzione a Testaccio ! Dalla caffetteria alle pizzette, alle centrifughe, alle pastarelle ai lieviti (la ciambella con lo zucchero: impareggiabile)! Insomma, per un tranquillo pomeriggio di chiacchiere tra amic , o la colazione rilassata della domenica, per osare l abbinamento pizzetta rossa e mozzarella   caffè... Linari è sempre lì, con il suo personale affabile e di famiglia ! Seduti ai tavoli fuori si ha un impareggiabile vista sulla vita genuina di Testaccio che scorre, autenticamente... ! Grazie !
91|2020-01-19|34. Ristorante Pizzeria Antico Forno a Testaccio|marcom1001|40|Per chi volesse visitare il quartiere Testaccio, a due passi dal fiume Tevere, ci sono molte cose da vedere. Il teatro Vittoria è il luogo principale per artisti e pubblico, insieme ad altri teatri interessanti come Testaccio e Petrolini. Dopo teatro non mancano le innumerevoli osterie e pizzerie, fra cui L ANTICO FORNO. E  un ristorante in cui l ottima cucina romana e la pizza dominano il palato dei clienti. Consiglio le fettuccine ai funghi porcini, i tonnarelli all gricia o l immancabile bucatino all amatriciana. Non manca la fantasia di pizze eccellenti, dalla classica Margherita a quella vegetariana. I superbi dolci fatti in casa chiudono la splendida serata. Buon appetito!
91|2019-12-10|34. Ristorante Pizzeria Antico Forno a Testaccio|Minerva1971|40|L’ambiente rispecchia la vecchia trattoria romana ma è ordinata e pulita, anche sesi vedono i segni del tempo. Le luci sono troppo basse per i miei gusti. Il servizio è efficiente e i camerieri gentilissimi. Il menu tipico romano con pizze cotte nel forno a legna e primi romani. Ho delegato il cameriere per la scelta del mio piatto: gricia con i carciofi. Piatto abbondante e ottima. Concludo solo con un sorbetto al madarino, non un granché. Prezzi moderatamente bassi per essere Testaccio.
91|2019-12-3|34. Ristorante Pizzeria Antico Forno a Testaccio|A4330GHelisam|10|Da dimenticare... veramente vergognoso. I prezzi molto cari, e ci sarebbe quasi stato bene se la qualità dei cibi ordinati avesse quantomeno sfiorato la sufficienza. Le “polpette della casa” tanto decantateci dalla cameriera erano fredde e dure, e ci hanno fatto sentire male. 5 persone su 5 scontente. Prezzo totale 150€... boh, fate voi, secondo me è assurdo. 
91|2019-11-17|34. Ristorante Pizzeria Antico Forno a Testaccio|fabiorG842EC|40|Piacevole serata, abbiamo mangiato un ottimo fritto vegetale ed una buona pizza, il personale è molto gentile e preparato. Ottima esperienza!
91|2019-11-10|34. Ristorante Pizzeria Antico Forno a Testaccio|Rosamaria F|40|Una nostra amica ci ha fatto scoprire questo ristorante, siamo rimasti soddisfatti sia dal servizio veloce nonostante il posto fosse affollato, sia dal cibo. Molto buoni i primi, ci siamo ripromessi di tornarci per provare altri piatti
91|2020-01-21|35. Pizzeria da Remo|silviapE440IA|50|Storica pizzeria romana...sempre affollata( infatti unica pecca è’ L’ attesa in fila visto che non si può prenotare...attesa per fortuna breve visto che il servizio è’ rapido e vi sono molti tavoli!). ottima pizza...di quella vera romana (fina fina bassa e non troppo grande)!buona lievitazione e buon pomodoro...consiglio la capricciosa e là funghi!
91|2020-01-20|35. Pizzeria da Remo|Luisa M|50|Sono già stata altre volte qua e ogni volta non mi delude! Fritti e pizze saporiti, staff gentile e atmosfera accogliente caratterizzano questo locale. Miglior pizza che ho provato? Ovviamente  remo  e la consiglio ai più affamati )
91|2020-01-19|35. Pizzeria da Remo|VincenzoCRC|20|Pizza dal sapore buono, ma...bruciacchiata e a volte anche con buco al centro.Tovaglia di carta, scarsa cura del servizio, stipati a mo  di sardine, assenza di prenotazione, attesa all ingresso senza neanche un fungo per riscaldarci, caffè servito alla meno peggio con cucchiaio di plastica e senza sottobicchiere (per un modico prezzo di 1,5 €), birra indecentemente calda (e tre tipi solo in bottiglia), fritti salatissimi... pizza ultra sottile (ma questo è modulo gusto).... io sconsiglio!
91|2020-01-11|35. Pizzeria da Remo|RiccardoA776|50|Pizza buonissima cotta a legna supplì eccellenti il locale è molto affollato ma vale la pena fare la fila per degustare un ottima pizza
91|2020-01-10|35. Pizzeria da Remo|B5156FSluigib|30|Lunghe attese per avere un tavolo( non accettano prenotazioni).locale molto spartano affollatissimo e caotico . Servizio velocissimo per permettere il più rapido avvicendamento di clienti.la pizza è buona ma non al punto di sopperire agli inconvenienti sopra descritti.
91|2019-07-7|36. Stazione di Posta|Mariano19542014|30|L atmosfera contemporanea non è male, arredi rossi e sanpietrini come pavimento compresi. Quanto al cibo, si potrebbe fare meglio, anche pensando che nella precedente vita questo locale aveva meritato una stella Michelin. Caldo e amichevole il servizio, con qualche buona bottiglia in carta.
91|2019-05-29|36. Stazione di Posta|cccom|40|Ebbene si, si trova nel vecchio mattatoio. mmmm Avrei preferito non saperlo ma la stazione di posta è un locale di respiro internazionale che si potrebbe trovare ad Amsterdam o a Londra e invece è a Roma. Lo si intuisce dai mitici san pietrini che ricoprono tutto il pavimento. Si mangia da paura, ovvero benissimo. Raviolo di cernia con guazzetto di pomodoro. Ricciola con crema di patate viola, olive secche e pesto di basilico. Davvero buona. Un po  pesante la rivisitazione del tiramisù ma perdoniamo lo chef. Vale la pena farci un giro.
91|2018-12-8|36. Stazione di Posta|monicadG6199XE|10|Che peccato! Per sbaglio, non avendo letto delle variazioni nella conduzione della cucina e nel “taglio” del locale, abbiamo prenotato una cena pensando di concederci una esperienza piacevole come la volta precedente (tre anni fa, poco dopo la “stella”).... E invece... Il cambiamento in peggio già evidente all’entrata: vetri sporchi, atmosfera dimessa, e poi, una volta visto il menu avendo capito tutto xvolevano andare via e non l’abbiamo fatto solo perché di sabato sera senza prenotazione non avremmo trovato dove andare. Carciofi fritti pessimi, un hamburger che pure al Mac è meglio, un dessert penoso... Mi dispiace ma Roma ha perso un altro posto...
91|2018-11-18|36. Stazione di Posta|stnic46|40|La location si trova all’interno del campo boario ed è veramente molto particolare, con divani rossi e sampietrino come pavimento. A me è piaciuta molto. Servizio giovane e simpatico. Il menu è vario, si passa dai piatti della tradizione romana, seppure rivisitati, a piatti creativi. Con risultati alterni (l’amatriciana mi ha lasciato perplesso molto meglio la carbonara di mare). Carta dei vini un po’ troppo ristretta, ma i ricarichi sono contenuti. È possibile anche avere vini al calice. Conto competitivo, considerando che trattasi di ristorante stellato, ottimo rapporto qualità prezzo. Da migliorare.
91|2018-10-27|36. Stazione di Posta|Safari764314|10|Piatti e vini non presentati e servizio poco attento, come si richiederebbe a uno stellato. Cibo buono, ma nel complesso stella non meritata!
91|2020-01-6|37. Bar Giolitti|puppolini|50|Maritozzo con panna espressa assolutamente superbo...tipico bar che porta indietro nel tempo e che fa sentire  l aria di roma. Il personale è cordiale e la gentilissima cassiera con la sua veste verde riporta alla mente la colazione al bar dei film anni 60.  Eccellente.
91|2019-10-13|37. Bar Giolitti|jacaranda51|50|gelateria artigianale eccezionale il gusto zabaione formidabile da leccarsi i baffi i titolari di una simpatia unica e divertente.
91|2019-06-16|37. Bar Giolitti|Max D|50|Creme superbe, il locale è quello di una volta. Manca un pò il posto per gustare con calma il gelato che merita davvero!
91|2019-05-10|37. Bar Giolitti|Gianca B|50|Ho mangiato un gelato condotta da amici. Due gusti 2.50€ e la panna gratis!!!😁😁 Ho preso i gusti Amaretto di Saronno e Crema whiskey. Eccezionali!!!!
91|2019-04-8|37. Bar Giolitti|ortolanilorenzo|50|facciamo  tappa  dopo  una  lunga  escursione  per  il  centro  di  roma....  prendiamo  il  gelato e  con  mia  grande    sorpresa  gusto  un  gelato che ha il  sapore  della  qualità e  della  freschezza della frutta  fresca.    lo consiglio  vivamente.
91|2020-01-13|38. Ai Cocci|Danet123|10|Un tagliere a 25 e ancora non l avevo trovato prima di conoscere voi!! Complimenti x 2 persone! In piu appena arrivati ci hanno fatto sedere x poi dimenticarsi di noi!lo sconsiglio  fortemente personale pessimo!
91|2020-01-13|38. Ai Cocci|Papara123|50|Siamo stati cena con mio amico. Stato per caso trovare questo locale. Ambiente molto piacevole e accogliente. Abbiamo mangiato come antipasti sformatino di patate con carciofi fritti, guanciali croccanti e fonduta di pecorino romano. Carciofo alla romana e puntarelle. Dopo eseguire abbiamo preso tonnarelli cacio e pepe e tagliata di manzo con rucola e grana. Sia antipasti ,primo e secondo eccezionali. Si sente che tonnarelli fatti in casa,il migliore che ho mangiato! Dolci fatti in casa. Ottima carne. Ampia scelta dei vini. Qualità e prezzo migliore in assoluto. Tornerò volentieri!!!
91|2020-01-12|38. Ai Cocci|gege592|50|Siamo venuti in 6 persone a cena in questo ristorante davvero molto suggestivo e carino, abbiamo mangiato come antipasto dei taglieri di salumi e formaggi misti, carciofi alla giudia e alla romana, 4 di noi hanno preso la carbonara, cacio e pepe e il filetto di manzo, gli altri la pizza... Devo dire che era tutto davvero molto buono, mai cenato in maniera così squisita, personale gentile e simpatico, Grazie mille ad Eugenio che ci ha servito in maniera eccellente.
91|2020-01-12|38. Ai Cocci|TripTrapTravel|20|Qualche sera fa ho cenato in questo locale un po’ per la vicinanza un po’ per le recensioni. Purtroppo le mie aspettative non sono state soddisfatte: carbonara e pasta al ragù di cinghiale senza sapore o per lo meno non ciò che vorrebbe il palato con piatti del genere. Personalmente vi sconsiglio questi due primi.I carciofi alla giudea e alla romana erano buoni.Per il resto il personale era molto cordiale e ordinazioni veloci. 
91|2020-01-6|38. Ai Cocci|BukDyb|30|Se avete un’idea “pesante” della cucina romana, questo ristorante riesce ad alleggerirla, e di molto.Si sente anche che i piatti proposti sono fatti con cura e apparentemente al momento.Non stiamo di fronte all’eccellenza, perché manca quel guizzo in più ma i primi piatti che abbiamo gustato erano molto buoni.Servizio molto rapido e garbato.Suggerirei, però, ai responsabili una collocazione diversa dei tavoli, altrimenti si rischia di infastidire costantemente chi si trova vicino al breve corridoio di transito tra la cucina e il locale.Dolci ottimi.Scelta dei vini abbastanza ampia.Presso giusti per ampi margini di miglioramento. E lo dico perché i ragazzi ci credono e si vede.
91|2019-12-22|39. Nuovo Mondo|M129MMrobertam|40|Pizza strepitosa in una pizzeria storica di Roma. Tipicamente bassa. Prezzi buonissimi. Ambiente poco curato ed essendoci sempre Molta gente, si sta un po’ strettini.  Ad ogni modo, assolutamente da provare.
91|2019-11-26|39. Nuovo Mondo|robcos55|30|locale spartano e caciaroso ma con cucina più che soddisfacente. pizza sottilissima, piatti della cucina romana e possibilità di vino discreto. servizio appropriato e buona gestione della confusione.
91|2019-11-19|39. Nuovo Mondo|lrossi93|50|Una Garanzia! La miglior pizza fina mai mangiata. E non solo, buonissimi anche i fritti. Da tornarci sicuramente
91|2019-11-12|39. Nuovo Mondo|corradog431|30|alla fine di una giornata formativa ci rechiamo in questa trattoria per una cena tra colleghi(25 persone), una vera e propria trattoria con forno a legna per la pizza ambiente familiare. Abbiamo preso antipasti misti tipici(carciofi, baccalà, puntarelle, supplì e fiori di zucca) fritti buoni e dopo 3 primi(pasta con la coda, amatriciana e cacio e pepe) il tutto servito in vassoi abbondanti. Niente male le paste al sugo la cacio e pepe purtroppo non era il massimo, un pò impastosa e sapeva troppo di burro, birra a volontà e vino in bottiglia per qualcuno per finire con dolce caffè e digestivi offerti. prezzo abbordabilissimo, servizio veloce per il numero di commensali e soprattutto si riesce a fare un po di caciara senza dar fastidio!!!
91|2019-10-20|39. Nuovo Mondo|Stefano  C|40|tipica trattoria pizzeria economica molto afffollata e popolare ma ottimo rapporto qualità prezzo, buone le pizze ma anche i paitti tipici romani come trippa o baccalà
91|2019-12-16|40. Taberna Persiana|760lilly|40|Visitato la Taberna diverse volte, spesso in compagnia di amiche iraniane, e mai siamo rimaste deluse. L atmosfera del locale é calma e intima, l accoglienza di Hamid, Navid e Reza sempre amichevole, e Mona in cucina é una certezza. I sapori sono da scoprire: a detta delle mie amiche iraniane si tratta di un buon posto per conoscere la cucina iraniana genuina... Consigliato a chi ama la cucina mediorientale: non troppo speziata, delicata, e godibile anche per vegetarian  ! Vini non economici ma buoni, dolci particolari (quando c è il baklava... Bisogna approfittare!), e non perdete il loro chay preparato bollente al momento. La Taberna é anche un luogo dove scoprire la cultura persiana nella complessità delle sue espressioni: la musica (tradizione di famiglia), la lingua (corsi di Farsi), le celebrazioni (Nawroz, notte di Yalda, serate dedicate a piatti tipici come l abgoosht...) Insomma: se volete scoprire l Iran, la Taberna vi piacerà !Grazie ai 3 fratelli musicisti e a tutto lo staff: sempre serate piacevoli insieme a voi ! 
91|2019-12-16|40. Taberna Persiana|fabiofB4093XC|50|Tra i colleghi del corso ho avuto la fortuna di conoscere un persiano, stabilitosi in italia da molti anni il quale ha prospettato, a tutti, l idea di una cena fine corso in questo locale dove si serve cucina persiana!Amo assaggiare le varie cucine, anche da questo tipo di approccio si possono stabilire amicizie e conoscenza di usi e costumi di molti paesi che hanno influenzato anche le nostre tradizioni e pietanze!Locale che ricorda le tradizioni e i costumi persiani !!!Aiutato nella scelta dal collega di origini persiane abbiamo optato per : un antipasto di salsa con melanzana, la salina con patate e maionese, la salina di ceci, yogurt e spinaci Celo (riso cotto), juje kebab (pollo alla brace), kebab kubide (il macinato di manzo e agnello alla brace).. Il tutto insieme si chiama bakhtiari.. Cena ottima !!!
91|2019-10-8|40. Taberna Persiana|Eskandar10|50|Il ristorante è decisamente ottimo, un ambiente accogliente che immerge da subito nell  atmosfera della cultura Persiana. Il personale è alla mano amichevole e mette a proprio agio. Il menù è eccellente ogni assaggio invoglia a provare tutti i piatti disponibili tipici della deliziosa cucina Persiana.Ottima anche la possibilità di portare alcuni alimenti a casa. Inoltre la Taberna Persiana offre anche bellissimi e interessanti eventi culturali come concerti di musica tradizionale Persiana e feste tipiche come la notte di Yalda e il Nowrooz. Massimo voto meritatissimo!
91|2019-10-5|40. Taberna Persiana|CPisa|50|La “taberna” consiste in un piccolo locale con pochi tavoli, minimalista ed essenziale pur con qualche decorazione al muro che richiama la cultura dei proprietari. Eravamo in 4 (due coppie) amanti della cucina etnica e in particolare mediorientale, quindi ben disposti verso questo tipo di gastronomia, e abbiamo scelto tutti e quattro il menu fisso. Esso consiste in un antipasto misto con pane lavash (simile al pane arabo), il piatto del giorno, un bicchiere di vino o una bibita e il caffè o il the persiano, il tutto per 20 euro. L’antipasto misto è consistito in un piatto a scomparti con il mirzaqasemi (purè di melanzane grigliate, pomodoro, uova, aglio e olio), kufteh (polpette tradizionali di carne, riso e verdure), l’humus (purè di ceci, sesamo e mentuccia), il kashkbademjan (insalata di melanzane, menta, il formaggio tipico kashk) e il burani (yogurth con spinaci), tutti assaggi molto gustosi e graditi. Come piatti unici abbiamo assaggiato lo zereshk Poló, cioè riso allo zafferano, bacche di crespino, pollo, pistacchi e mandorle e l’Adas Poló, cioè riso allo zafferano, lenticchie, uvette, datteri e manzo, entrambi molto profumati e con sapori ben amalgamati. Abbiamo pasteggiato con la bevanda tradizionale persiana di yogurth e menta. Infine la conclusione degna con dessert niente male, il sholezard, un budino di riso di cannella e zafferano, il gelato persiano all’acqua di rose, pistacchio e zafferano. Naturalmente nel menu ci sono molte altre proposte tra piatti unici, stufati, grigliate, piatti vegetariani, contorni, bevande tradizionali e altri dolci. Nel complesso ci siamo trovati molto bene, serviti da persone accoglienti e gentili e per di più abbiamo speso poco (25 euro a testa). Ritorneremo sicuramente.
91|2019-09-27|40. Taberna Persiana|Fabrizio M|30|La taberna sembra carina, anche se ha una strana aria di una sorta di  posto sperduto  nonostante l affaccio sulla trafficatissima via ostiense. I proprietari, non sembrano proprio persiani, ma questo non è necessariamente un demerito. nemmeno i prezzi lo sono: sono prezzi buoni, nella media del posto. Ciò che mi rende perplesso è che l assaggio dei cibi, al di là dei loro nomi e ricette interessanti, sembra essere un qualunque cibo da strada preparato da kebabbari e pizzerie simil - egiziani e non una trattoria persiana. Non lo consiglierei.
91|2019-11-24|41. Alice Pizza Ostiense|DamianoR_13|10|Sono un cliente abituale di questa pizzeria via Ostiense non sono mai stato trattato come oggi mi ha servito una ragazza bassa con i capelli neri Innanzitutto si è permessa di dirmi fai la pace col cervello perché perché semplicemente gli ho detto solamente all inizio non me la scaldare poi ho detto vabbè scalda mela così non accendere il forno a casa Poi gli ho chiesto un gentilmente un attimo solo che una telefonata urgente sono uscito fuori per parlare al telefono due secondi sono rientrato e io prendo sempre le pizze un separate perché ho una persona allergica a casa Non fa niente che lei coltelli e le cose sono tagliate L importante è che con il calore non si non si attacchi nello stesso cartone ho avuto un servizio pessimo mai avuto un servizio pessimo da questa pizzeria come quella che ho potuto avere oggi Io vengo dal Gianicolo per comprare la pizza alla Ostiense Perché l unica pizzeria dove trovo tutto la pizza è buona e solitamente sono tutti gentili le ragazze non mi sono fatto mettere neanche il timbro sulla tessera pur di andar via oggi veramente e poi c era una ragazza bionda alta che che sparlava gli ho chiesto se ci aveva qualche problema sono rimasto veramente male oggi come servizio Spero che questa ragazza non mi serva più perché veramente e non ho avuto mai una un servizio così schifosa oggi sono rimasto male
91|2019-10-12|41. Alice Pizza Ostiense|Arale1978|40|La varietà di pizza proposta è sempre molta e con gusti e abbinamenti davvero molto originali. Ottima la combinazione salsiccia e peperoni. Ottima anche la pizza con la cicoria. Buoni anche i supplì.Nota dolente: un po’ più di educazione da parte di qualcuno del personale non sarebbe male.Per il resto complimenti!!!!
91|2019-09-3|41. Alice Pizza Ostiense|PAOLA M|40|Ho scelto più volte negli ultimi mesi di mangiare la pizza in questo locale. Servizio veloce, ampia scelta, ottima qualità.
91|2019-07-8|41. Alice Pizza Ostiense|6Marcus6Red6|40|Una settimana a Roma in giro per il quartiere per rendermi conto che le pizzerie nei dintorni hanno prezzi assurdi e qualità infima: da queste parti o ti siedi al ristorante e ci metti tempo o denaro, oppure l unica salvezza è proprio Alice di Ostiense. Buona qualità, ottima varietà di fritti e pizze originali (radicchio e tonno!).
91|2019-06-27|41. Alice Pizza Ostiense|Marco I|40|Sono passato per uno spuntino sbrigativo. Qualità buona, in pieno stile Alice. Il servizio è soddisfacente. Non proprio invitanti gli spazi messi a disposizione all esterno.
91|2020-01-22|42. Augustarello a Testaccio|FraGirasole|50|Carbonara squisita e pasta al gricia eccellente. Servizio informale ma presente. Qualità del cibo ottima, da ritornare.
91|2020-01-18|42. Augustarello a Testaccio|fabriziol811|30|Dopo altre recenti cocenti delusioni circa la “cucina tipica romana”, fortunatamente questa volta la tradizione è stata abbastanza rispettata, senza ambiziose rivisitazioni spesso fuorvianti. Primi e secondi buoni, ma senza che scattasse l’”aola”. Prezzi un po’ pretenziosi, specie per la qualità del contesto, locale “essenziale” (non carino e semplice). 
91|2020-01-6|42. Augustarello a Testaccio|chiaran191|40|Su consiglio di amici  Testaccini  abbiamo cenato in questa tipica trattoria romana. Nel menù molti piatti della tradizione, quelli che abbiamo provato molto buoni. Il servizio è rapido e cortese, il locale forse un po  sacrificato.. tavoli un po  troppo vicini. Assolutamente da provare
91|2020-01-2|42. Augustarello a Testaccio|marcomK736AX|50|Ottima cucina romana! Sul menu trovi tutti i piatti della tradizione e c’è l’imbarazzo della scelta. Cacio e pepe, o la Gricia sono d’obbligo ma consiglio di lasciare un po’ di spazio per l’abbacchio o la coda o la pajata alla griglia (la mia preferita). Servizio attento e atmosfera sincera. Straconsigliato!
91|2019-12-30|42. Augustarello a Testaccio|emanumassi|40|Tipica trattoria romana, è la seconda volta che ci torniamo, si mangia sempre molto bene. Buon rapporto qualità prezzo al testaccio. Buon vino della casa
91|2019-10-9|43. Enoteca Divinare|andreamV2832IZ|50|Se pur nel quartiere diTestaccio qui regna la pace assoluta una lista corta X essere a roma ma molto curata e una lista dei vini e distillati impressionante
91|2019-09-22|43. Enoteca Divinare|liciniasempronia|50|Splendido locale con soffitti alti a volta e atmosfera calda, accoglienza cordiale e molto professionale, abbiamo mangiato divinamente, ottimi gli antipasti e, tra i primi , un paio di scelte originali veramente eccezionali (ad esempio, la carbonara versione autunnale con tartufo) . Torneremo sicuramente e porteremo gli amici 
91|2019-04-26|43. Enoteca Divinare|danielavB6428JG|50|Tornata dopo un po  di tempo... Sempre super. Antipasti gustosi, carbonara super, tagliata di manzo molto buona, dessert (soprattutto il tortino al cioccolato) prelibati. Ottima scelta di vini con ricarichi molto equi. Un filtrato di pere in cognac per concludere... sempre bello l ambiente e gentilissimo il proprietario...consigliatissimo, nel cuore di Roma, cucina romana, ma raffinata. 
91|2019-03-31|43. Enoteca Divinare|mammoletta23|50|Veramente una cena come non facevamo da diversi anni. Piatti ben cucinati, con belle presentazioni. Ottimi gli antipasti: dal tortino di carciofi alla tartare di tonno con arance e fiori di cappero i primi sono ben amalgamati come ingredienti, ma il meglio è la facile digeribilità perché ben conditi e non grassi. Un  ottima cena anche per mia moglie che ha difficoltà digestive. Ottima l esposizione e la scelta dei vini, con unico neo: il costo delle bottiglie, anche se di ottima qualità. Da ritornarci sicuramente. Molto carina la location e l esposizione di dolci e cioccolata
91|2018-12-1|43. Enoteca Divinare|beatrice R|50|Finalmente un ristorante dove si mangia magnificamente e dove si beve ottimi vini ...il locale è splendido, l accoglienza e la gentilezza completano il quadro...il prezzo é contenuto ...quindi in due parole :da non perdere !!!
91|2020-01-19|44. Doppiozeroo|GoPlaces38633483048|50|Sono stato qualche sera fa all’aperitivo con mia moglie e due amici, sono rimasto molto soddisfatto: buffet ricco, dalla pizza ( decisamente molto buona) ai dolci Il personale molto cordiale e gentile, vieni accolto e servito sempre da grandi sorrisi. Mi sono poi prolungato anche a cena dove abbiamo preso dei taglieri e qualche antipasto, qualità molto buona anche qui. Torneremo sicuramente 
91|2020-01-13|44. Doppiozeroo|Clari96|50|Sono andata parecchie volte a fare aperitivo e mi sono trovata davvero a mio agio. Ambiente per giovani, ma anche per più grandi. Sono andata anche a cena più di una volta e si mangia molto bene. Consiglio questo posto per chi vuole andare a fare aperitivo con amici ma anche in coppia. Prezzi modesti!
91|2020-01-8|44. Doppiozeroo|eleonoramX585FT|10|Ormai è affermato solo per il nome conosciuto già tanti anni fa, li si che era un vero e proprio locale..!! . Paghi l aperitivo 10euro solo pizza pizza pizza e verdure da ospedale..il servizio scadente considerano solo i conoscenti.. ti portano il vino ti tirano il bicchiere lì sul tavolo... Vai a pagare il conto e parlano dei tavoli da piazzare non ti dicono grazie arrivederci se non sei tu a ripeterlo 3 volte.. Che amarezza! 
91|2020-01-7|44. Doppiozeroo|O9938DAemanueled|50|Davvero un bel posto, frequentato da bella gente e con un personale ottimo. Con pochi soldi mangi illimitato e in più si ha un drink incluso. Da tornarci assolutamente anche per qualche compleanno!
91|2020-01-3|44. Doppiozeroo|Fiddlerjonesitalia|20|Quando ero giovane, se un amico mi chiedeva cosa pensassi della sua nuova ragazza io rispondevo che per lui andava bene. In una sola frase riuscivo ad offendere ragazzo e ragazza. Sono diventato vecchio, questa battuta non la faccio più. Ma per questo locale per ragazzi di Roma sud torno ad usare questa formula: per voi va bene. Posto molto affollato, rumoroso, sgradevole per passarci del tempo, dove con dieci euro mangi molte cose tutte cattive, con punte di cattiveria nell’insalata di riso. Insomma, se si cerca un posto per sedersi e sfamarsi la sera con poca spesa in un quartiere nato popolare e che non può cambiare per qualche moda passeggera, allora va tutto bene. Se dobbiamo parlare di cibo... meglio non parlarne.
91|2020-01-20|45. Da Bucatino|giuper78|10|A volte sentirsi un nome della  ristorazione della tradizione  non basta. Siamo in 3, ci accomodiamo al piano meno 1 dove anche solo parlare col vicino di sedia è un impresa dato il caos e l acustica terribile. Rimandiamo indietro una cacio e pepe fredda e secca (la seconda che arriva ha il pecorino che sa di rancido), la coda alla vaccinara è solo osso e il mio commensale è rimasto praticamente digiuno, il terzo piatto (un consiglio) è passabile. Mai più
91|2020-01-19|45. Da Bucatino|xilix95|40|Locale vicino una bella zona turistica di Roma, siamo andati per assaggiare la carbonara, ottima porzione saporita e abbondante, conto un po salato, 18 euro un piatto di carbonara e 0,5l di vino
91|2020-01-19|45. Da Bucatino|439pierag|10|Accoglienza pessima. Siamo arrivati alle 23 :30 nel locale,una volta accomodati ,senza nemmeno un cenno di benvenuti da parte del cameriere ,prendiamo le ordinazioni che servono in 10 minuti, il carciofo senza sale e la pasta alla matriciana cruda con un sugo privo di sapore ,nascondeva il tutto il pecorino abbondante!Mi dispiace perché mi aspettavo decisamente di meglio! Sarà stato per l’ora tarda!mah!!
91|2020-01-16|45. Da Bucatino|Roxinyourbox|40|Servizio veloce ed attento, ambiente accogliente ed ottima cucina tipica romana. Consigliatissima la carbonara e la coda alla vaccinara.
91|2020-01-7|45. Da Bucatino|161giulioc|50|Puntualità e servizio celere, da non perdere naturalmente il piatto Bucatino rosso amatriciana, secondo di pesce spiedino di Calamari e gamberi e contorno  carciofo romano alla piastra  vino Frascati della casa, ottimi dolci fatti in casa.  costo sui €. 35.00
91|2020-01-10|46. Lì Ar Monte|ragefast|40|ci ero passato davanti diverse volte, alla fine ci sono capitato e mi è piaciuto: ambiente molto ampio e moderno, menù molto variegato dove si trovano sia piatti della tradizione romana che altri innovativi antipasti e primi (che ho provato) promossi conto in linea con le aspettative
